S06adsp55-u	Aṣṭādaśasāhasrikā Prajñāpāramitā ch 55–69	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adsp55-u.htm
S06adsp70-u	Aṣṭādaśasāhasrikā Prajñāpāramitā ch 70–82	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/adsp70-u.htm
S06bsu049_u	Aṣṭasāhasrikā Prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu049_u.htm
S06dsp1-2_u	Daśasāhasrikā Prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dsp1-2_u.htm
S06ppfrag_u	Fragments of Prajnāpāramitā texts	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ppfrag_u.htm
S06bsu055_u	Kauśika prajñāpāramitā sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu055_u.htm
S06pplg1__u	Larger Prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pplg1__u.htm
S06pplg202u	Larger Prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pplg202u.htm
S06bsu023_u	Madhyamaka śālistamba sūtram	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu023_u.htm
S06psp_1u	Pañcaviṃśatisāhasrikā Prajñāpāramitā I	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_1u.htm
S06psp_2-3u	Pañcaviṃśatisāhasrikā Prajñāpāramitā II-III	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_2-3u.htm
S06psp_4u	Pañcaviṃśatisāhasrikā Prajñāpāramitā IV	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_4u.htm
S06psp_5u	Pañcaviṃśatisāhasrikā Prajñāpāramitā V	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_5u.htm
S06psp_6-8u	Pañcaviṃśatisāhasrikā Prajñāpāramitā VI-VIII	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psp_6-8u.htm
S06pspdut2u	Pañcaviṃśatisāhasrikā Prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pspdut2u.htm
S06pvspl_u	Pañcaviṃśatisāhasrikā Prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pvspl_u.htm
S06bsu053_u	Prajñāpāramitāhṛdaya sūtra [vistaramatrka]	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu053_u.htm
S06bsu054_u	Prajñāpāramitāhṛdaya sūtra [samksiptamatrka]	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu054_u.htm
S06prajnhsu	Prajñāpāramitāhṛdaya sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/prajnhsu.htm
S06bsa011_u	Prajñāpāramitāpiṇḍārtha	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa011_u.htm
S06bsu028pu	Ratnaguṇasaṃcayagāthā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu028pu.htm
S06bsu052_u	Saptaśatikā prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu052_u.htm
S06bsa051_u	Sāratamā [āryāṣṭasāhasrikāyāḥ prajñāpāramitāyāḥ sāratamākhyā pañjikā]	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsa051_u.htm
S06sspp2_1u	Śatasāhasrikā Prajñaparamitā 2-I	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_1u.htm
S06sspp2_2u	Śatasāhasrikā Prajñaparamitā 2-II	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_2u.htm
S06sspp2_3u	Śatasāhasrikā Prajñaparamitā 2-III	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_3u.htm
S06sspp2_4u	Śatasāhasrikā Prajñaparamitā 2-IV	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sspp2_4u.htm
S06bsu030_u	Suvikrāntavikrāmiparipṛcchā [Sārdhadvisāhasrikā prajñāpāramitā]	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu030_u.htm
S06bsu050_u	Svalpākṣarā prajñāpāramitā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu050_u.htm
S06atrisatu	Triśatikāyāḥ prajñāpāramitāyāḥ kārikāsaptatiḥ	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/atrisatu.htm
S06bsu051_u	Vajracchedikā Prajñāpāramitā Sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu051_u.htm
S06vchedpgu	Vajracchedikā Prajñāpāramitā Sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vchedpgu.htm
S06vchedppu	Vajracchedikā Prajñāpāramitā Sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vchedppu.htm
S08bsu041_u	Mañjuśrīmūlakalpa	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu041_u.htm
S08abhnispu	Abhayakaragupta: Niṣpannayogāvali	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/abhnispu.htm
S08sdurst_u	Sarvadurgatipariśodhana tantra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sdurst_u.htm
S08sarvttsu	Sarvatathāgatatattvasaṅgraha sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sarvttsu.htm
S10anitysuu	Anityatā sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/anitysuu.htm
S10ayuhparu	Āyuḥparyanta sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ayuhparu.htm
S10dbsu1-4u	Daśabala sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dbsu1-4u.htm
S10dvtasutu	Devatā sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dvtasutu.htm
S10ekottaru	Ekottarāgama	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ekottaru.htm
S10nagsu_pu	Nagaropama sūtra [Saṃyuktāgama]	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/nagsu_pu.htm
S10nidansyu	Nidānasaṃyukta	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/nidansyu.htm
S10samyu_wu	Saṃyuktāgama	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/samyu_wu.htm
S10tbimbk_u	Tathāgatabimbakārāpaṇa sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/tbimbk_u.htm
S10bsu039_u	Triskandha sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu039_u.htm
S10udanav_u	Udānavarga	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/udanav_u.htm
V01bsu046_u	Prātimokṣa sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu046_u.htm
V02prmosu_u	Prātimokṣasūtra of the Sarvastivadins	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/prmosu_u.htm
V03vinv16_u	Adhikaraṇavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv16_u.htm
V03vinv06_u	Bhaiṣajyavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv06_u.htm
V03vinv05_u	Carmavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv05_u.htm
V03vinv07_u	Cīvaravastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv07_u.htm
V03vinv10_u	Karmavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv10_u.htm
V03vinv08_u	Kaṭhinavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv08_u.htm
V03vinv09_u	Kośāmbakavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv09_u.htm
V03vinv11_u	Pāṇḍulohitakavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv11_u.htm
V03vinv13_u	Pārivāsikavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv13_u.htm
V03vinv14_u	Poṣadhasthāpanavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv14_u.htm
V03vinv02_u	Poṣadhavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv02_u.htm
V03prmosubu	Prātimoksasutra Mulasarvastivadin	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/prmosubu.htm
V03vinv03_u	Pravāraṇāvastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv03_u.htm
V03vinv01_u	Pravrajyāvastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv01_u.htm
V03vinv12_u	Pudgalavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv12_u.htm
V03vinv171u	Saṅghabhedavastu 1	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv171u.htm
V03vinv172u	Saṅghabhedavastu 2	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv172u.htm
V03vinv15_u	Śayanāsanavastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv15_u.htm
V03upsmpjnu	Upasaṃpadājñapti	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/upsmpjnu.htm
V03vinv04_u	Varṣāvastu	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinv04_u.htm
V03vinsutru	Vinaya sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vinsutru.htm
V03bsu058_u	Vinaya sūtra 1	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu058_u.htm
V04prmosulu	Prātimoksasutra of the Lokottaravadimahasanghika	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/prmosulu.htm
V05bsa068_u	Bhikṣukarmavākya	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa068_u.htm
V05bhikavau	Bhikṣuṇī Karmavācanā	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bhikavau.htm
V05bhivin_u	Bhikṣuṇī Vinaya	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bhivin_u.htm
V05bsu011_u	Bodhisattvaprātimokṣa sūtra	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu011_u.htm
V05prmosufu	Prātimoksasutra fragments	http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/prmosufu.htm
